@relation R_data_frame

@attribute chou_fasman numeric
@attribute emini numeric
@attribute kolaskar_tongaonkar numeric
@attribute parker numeric
@attribute isoelectric_point numeric
@attribute aromaticity numeric
@attribute hydrophobicity numeric
@attribute stability numeric
@attribute target {Non-promoting,Promoting}

@data
0.891,0.385,1.051,2.65,8.272888,0.072491,-0.189591,30.442026,Non-promoting
1.064,0.19,0.975,1.175,8.272888,0.072491,-0.189591,30.442026,Non-promoting
0.813,0.27,1.099,-2.987,8.272888,0.072491,-0.189591,30.442026,Non-promoting
0.875,0.589,1.044,-0.95,8.272888,0.072491,-0.189591,30.442026,Non-promoting
0.914,1.057,1,0.525,8.272888,0.072491,-0.189591,30.442026,Non-promoting
0.96,1.943,0.963,2.2,8.272888,0.072491,-0.189591,30.442026,Promoting
0.802,0.196,1.118,-3.112,8.272888,0.072491,-0.189591,30.442026,Non-promoting
1.035,0.861,0.952,2.55,8.272888,0.072491,-0.189591,30.442026,Non-promoting
0.733,0.516,1.104,-1.625,8.272888,0.072491,-0.189591,30.442026,Non-promoting
0.899,0.515,0.968,-0.525,8.272888,0.072491,-0.189591,30.442026,Non-promoting
1.235,2.736,0.916,3.9,8.272888,0.072491,-0.189591,30.442026,Non-promoting
0.935,2.403,0.98,2.55,8.272888,0.072491,-0.189591,30.442026,Non-promoting
1.024,3.492,0.998,4.225,8.272888,0.072491,-0.189591,30.442026,Non-promoting
0.965,5.132,0.922,4,8.272888,0.072491,-0.189591,30.442026,Non-promoting
0.956,0.203,1.071,-0.837,8.272888,0.072491,-0.189591,30.442026,Non-promoting
1.014,0.996,0.995,3.05,8.272888,0.072491,-0.189591,30.442026,Non-promoting
1.12,0.5,1.06,2.75,8.272888,0.072491,-0.189591,30.442026,Non-promoting
1.05,1.455,0.995,4.25,8.272888,0.072491,-0.189591,30.442026,Non-promoting
1.125,0.774,0.999,2.388,8.272888,0.072491,-0.189591,30.442026,Non-promoting
0.864,0.197,1.062,0.8,8.272888,0.072491,-0.189591,30.442026,Non-promoting
0.97,0.388,1.082,1.938,8.272888,0.072491,-0.189591,30.442026,Non-promoting
0.89,0.18,1.144,1.675,8.272888,0.072491,-0.189591,30.442026,Non-promoting
1.081,1.788,0.955,4.088,8.272888,0.072491,-0.189591,30.442026,Non-promoting
0.946,0.917,1.067,0.113,8.272888,0.072491,-0.189591,30.442026,Non-promoting
1.137,1.982,1.03,3.5,8.272888,0.072491,-0.189591,30.442026,Non-promoting
0.95,0.248,1.07,0.8,8.272888,0.072491,-0.189591,30.442026,Non-promoting
0.901,0.299,1.034,-1.837,8.272888,0.072491,-0.189591,30.442026,Non-promoting
0.905,0.092,1.188,0.088,8.272888,0.072491,-0.189591,30.442026,Non-promoting
1.114,0.199,0.956,0.825,8.272888,0.072491,-0.189591,30.442026,Non-promoting
1.021,0.601,1.001,1.538,8.272888,0.072491,-0.189591,30.442026,Non-promoting
1.087,0.432,0.968,2.412,8.272888,0.072491,-0.189591,30.442026,Non-promoting
1.169,0.517,1.049,4.263,8.272888,0.072491,-0.189591,30.442026,Non-promoting
1.126,1.113,1.027,2.325,8.272888,0.072491,-0.189591,30.442026,Non-promoting
1.143,0.492,0.995,3.162,8.272888,0.072491,-0.189591,30.442026,Non-promoting
0.922,0.183,1.075,0.963,8.272888,0.072491,-0.189591,30.442026,Non-promoting
0.833,0.108,1.092,1.437,8.272888,0.072491,-0.189591,30.442026,Non-promoting
0.82,0.803,1.054,1.363,8.272888,0.072491,-0.189591,30.442026,Non-promoting
1.166,0.642,1.028,2.838,8.272888,0.072491,-0.189591,30.442026,Non-promoting
1.02,0.83,1.043,1.313,8.272888,0.072491,-0.189591,30.442026,Non-promoting
0.965,0.31,1.121,0.825,8.272888,0.072491,-0.189591,30.442026,Non-promoting
0.933,0.349,1.031,-0.425,8.272888,0.072491,-0.189591,30.442026,Non-promoting
0.995,0.706,1.039,2.225,8.272888,0.072491,-0.189591,30.442026,Non-promoting
1.028,0.21,1.061,0.475,8.272888,0.072491,-0.189591,30.442026,Non-promoting
1.002,2.263,0.935,2.413,8.272888,0.072491,-0.189591,30.442026,Non-promoting
0.879,0.866,1.022,1.913,8.272888,0.072491,-0.189591,30.442026,Non-promoting
1.063,1.149,0.917,4.225,8.272888,0.072491,-0.189591,30.442026,Non-promoting
0.967,1.323,1.062,3.238,8.272888,0.072491,-0.189591,30.442026,Non-promoting
0.829,1.204,1.066,-0.637,8.272888,0.072491,-0.189591,30.442026,Promoting
1.039,0.265,1.046,1.25,8.272888,0.072491,-0.189591,30.442026,Non-promoting
0.906,1.418,1.006,2.288,8.272888,0.072491,-0.189591,30.442026,Non-promoting
0.894,0.278,1.046,0.788,8.272888,0.072491,-0.189591,30.442026,Non-promoting
0.865,0.456,1.03,-0.587,8.272888,0.072491,-0.189591,30.442026,Non-promoting
0.764,0.292,1.065,-2.137,8.272888,0.072491,-0.189591,30.442026,Non-promoting
1.117,1.976,0.957,4.45,8.272888,0.072491,-0.189591,30.442026,Non-promoting
0.732,0.299,1.089,-0.875,8.272888,0.072491,-0.189591,30.442026,Non-promoting
1.028,0.77,1.008,2.338,8.272888,0.072491,-0.189591,30.442026,Non-promoting
0.834,0.173,1.114,-0.65,8.272888,0.072491,-0.189591,30.442026,Non-promoting
1.081,6.79,0.939,5.338,8.272888,0.072491,-0.189591,30.442026,Non-promoting
1.025,0.373,0.973,1.812,8.272888,0.072491,-0.189591,30.442026,Non-promoting
0.936,1.684,0.962,3.025,8.272888,0.072491,-0.189591,30.442026,Non-promoting
0.92,2.161,0.969,2.325,8.272888,0.072491,-0.189591,30.442026,Non-promoting
0.729,0.079,1.069,0.1,8.272888,0.072491,-0.189591,30.442026,Non-promoting
1.025,2.199,0.974,4.025,8.272888,0.072491,-0.189591,30.442026,Non-promoting
0.671,0.041,1.128,-1.013,8.272888,0.072491,-0.189591,30.442026,Non-promoting
0.811,0.253,1.059,0.7,8.272888,0.072491,-0.189591,30.442026,Non-promoting
0.94,0.233,1.108,2.275,8.272888,0.072491,-0.189591,30.442026,Non-promoting
1.17,0.164,1.008,2.95,8.272888,0.072491,-0.189591,30.442026,Non-promoting
0.891,0.187,1.143,-0.737,8.272888,0.072491,-0.189591,30.442026,Non-promoting
1.017,0.364,1.04,2.563,8.272888,0.072491,-0.189591,30.442026,Non-promoting
0.767,1.198,1.044,1.263,8.272888,0.072491,-0.189591,30.442026,Non-promoting
0.831,0.154,1.081,-1.45,8.272888,0.072491,-0.189591,30.442026,Non-promoting
0.922,0.739,0.984,1.638,8.272888,0.072491,-0.189591,30.442026,Non-promoting
0.835,2.145,1.058,1.788,8.272888,0.072491,-0.189591,30.442026,Non-promoting
0.676,0.229,1.106,-1.137,8.272888,0.072491,-0.189591,30.442026,Non-promoting
0.775,0.348,1.073,-0.362,8.272888,0.072491,-0.189591,30.442026,Non-promoting
0.886,0.387,1.038,-0.462,8.272888,0.072491,-0.189591,30.442026,Non-promoting
1.08,0.83,1.008,3,8.272888,0.072491,-0.189591,30.442026,Non-promoting
0.92,0.104,1.095,-1.1,8.272888,0.072491,-0.189591,30.442026,Non-promoting
0.729,0.135,1.066,-1.837,8.272888,0.072491,-0.189591,30.442026,Non-promoting
1.036,0.996,1.013,1.375,8.272888,0.072491,-0.189591,30.442026,Non-promoting
1.076,0.337,1.124,2.325,8.272888,0.072491,-0.189591,30.442026,Non-promoting
0.855,0.741,1.05,0.525,8.272888,0.072491,-0.189591,30.442026,Non-promoting
1.014,0.996,0.995,3.05,8.272888,0.072491,-0.189591,30.442026,Non-promoting
0.912,0.199,1.141,0.825,8.272888,0.072491,-0.189591,30.442026,Non-promoting
0.819,0.128,1.184,-0.55,8.272888,0.072491,-0.189591,30.442026,Non-promoting
0.946,0.858,0.998,1.425,8.272888,0.072491,-0.189591,30.442026,Non-promoting
1.001,3.216,0.967,5.112,8.272888,0.072491,-0.189591,30.442026,Non-promoting
0.876,0.722,1.008,1.813,8.272888,0.072491,-0.189591,30.442026,Non-promoting
0.811,0.253,1.059,0.7,8.272888,0.072491,-0.189591,30.442026,Non-promoting
0.885,1.781,1.013,3.837,8.272888,0.072491,-0.189591,30.442026,Non-promoting
0.754,0.441,1.079,-1.312,8.272888,0.072491,-0.189591,30.442026,Non-promoting
0.94,0.527,1.006,0.825,8.272888,0.072491,-0.189591,30.442026,Non-promoting
0.766,0.588,1.01,-1.375,8.272888,0.072491,-0.189591,30.442026,Non-promoting
0.829,1.128,1.053,-0.175,8.272888,0.072491,-0.189591,30.442026,Non-promoting
0.996,1.392,0.943,1.813,8.272888,0.072491,-0.189591,30.442026,Non-promoting
0.929,1.264,0.975,0.588,8.272888,0.072491,-0.189591,30.442026,Non-promoting
0.992,1.169,1.022,0.013,8.272888,0.072491,-0.189591,30.442026,Non-promoting
1.141,1.219,0.898,1.975,8.272888,0.072491,-0.189591,30.442026,Non-promoting
0.885,1.233,1.073,1.625,8.272888,0.072491,-0.189591,30.442026,Non-promoting
0.865,1.991,1.02,1.85,8.272888,0.072491,-0.189591,30.442026,Non-promoting
0.735,0.591,1.109,0.612,8.272888,0.072491,-0.189591,30.442026,Non-promoting
1.104,1.171,0.919,3.487,8.272888,0.072491,-0.189591,30.442026,Non-promoting
1.02,3.013,0.975,1.7,8.272888,0.072491,-0.189591,30.442026,Promoting
0.879,0.401,1.101,0.988,8.272888,0.072491,-0.189591,30.442026,Non-promoting
0.887,0.514,1.054,-0.288,8.272888,0.072491,-0.189591,30.442026,Non-promoting
0.96,0.664,0.974,2.087,7.959167,0.05255,-0.091345,47.925348,Promoting
0.782,0.393,1.043,-0.05,6.770691,0.092555,-0.031187,44.633602,Non-promoting
1.001,1.302,1.024,1.113,6.093689,0.075472,-0.054953,45.201179,Promoting
0.953,0.117,1.111,0.663,8.530945,0.086048,-0.510264,32.41764,Non-promoting
1.026,1.99,0.948,3.788,8.530945,0.086048,-0.510264,32.41764,Non-promoting
1.074,3.349,0.989,5.525,8.530945,0.086048,-0.510264,32.41764,Non-promoting
0.966,0.226,1.043,-1.85,8.530945,0.086048,-0.510264,32.41764,Non-promoting
0.95,0.882,1.026,0.638,8.530945,0.086048,-0.510264,32.41764,Promoting
1.241,0.449,0.94,4.225,8.530945,0.086048,-0.510264,32.41764,Non-promoting
1.13,0.603,1.011,1.475,8.530945,0.086048,-0.510264,32.41764,Non-promoting
1.225,0.607,0.957,4.325,8.530945,0.086048,-0.510264,32.41764,Non-promoting
1.086,0.259,1.016,0.013,8.530945,0.086048,-0.510264,32.41764,Non-promoting
1.034,0.717,0.983,1.3,8.530945,0.086048,-0.510264,32.41764,Promoting
1.046,0.784,0.976,1.888,8.530945,0.086048,-0.510264,32.41764,Non-promoting
1.05,0.926,0.988,2.35,8.530945,0.086048,-0.510264,32.41764,Non-promoting
1.24,1.018,0.945,4.05,8.530945,0.086048,-0.510264,32.41764,Non-promoting
1.218,1.723,0.991,0.762,8.530945,0.086048,-0.510264,32.41764,Promoting
0.947,0.836,1.071,-0.675,8.530945,0.086048,-0.510264,32.41764,Promoting
1.075,0.233,1.033,0.7,8.530945,0.086048,-0.510264,32.41764,Non-promoting
1.01,0.527,1.038,-0.387,8.530945,0.086048,-0.510264,32.41764,Non-promoting
1.086,0.433,1.026,-0.037,8.530945,0.086048,-0.510264,32.41764,Non-promoting
1.189,0.56,1.023,1.637,8.530945,0.086048,-0.510264,32.41764,Non-promoting
1.01,0.527,1.038,-0.387,8.530945,0.086048,-0.510264,32.41764,Non-promoting
1.285,1.697,0.922,5.85,8.530945,0.086048,-0.510264,32.41764,Non-promoting
1.009,0.773,1.031,1.738,8.530945,0.086048,-0.510264,32.41764,Non-promoting
1.285,1.697,0.922,5.85,8.530945,0.086048,-0.510264,32.41764,Promoting
1.119,0.522,1.004,2.025,8.530945,0.086048,-0.510264,32.41764,Non-promoting
1.168,0.606,0.971,0.1,8.530945,0.086048,-0.510264,32.41764,Promoting
1.116,1.863,1.093,-0.35,8.530945,0.086048,-0.510264,32.41764,Promoting
0.995,0.255,0.991,2.125,9.333069,0.078431,-1.290458,45.737137,Non-promoting
1.006,1.739,0.862,6.85,9.333069,0.078431,-1.290458,45.737137,Promoting
0.954,0.829,0.994,1.8,6.46405,0.079232,-0.252941,41.060402,Promoting
1.029,0.214,1.135,-0.525,4.851624,0.092555,0.718712,47.265594,Non-promoting
1.076,0.632,1.042,1.6,8.909607,0.1,0.023649,43.79448,Non-promoting
0.99,4.138,0.978,2.813,8.909607,0.1,0.023649,43.79448,Non-promoting
1.076,1.784,1.013,1.15,8.909607,0.1,0.023649,43.79448,Non-promoting
1.129,1.195,1.023,1.25,8.909607,0.1,0.023649,43.79448,Non-promoting
1.016,4.68,0.981,2.363,8.909607,0.1,0.023649,43.79448,Non-promoting
0.937,1.435,1.067,-0.775,9.27655,0.087629,1.004639,30.007758,Promoting
1.186,2.389,0.91,5.05,4.979919,0.085714,-0.442571,26.154857,Promoting
0.932,0.891,0.977,1.025,4.979919,0.085714,-0.442571,26.154857,Promoting
0.945,0.748,0.945,3.263,4.979919,0.085714,-0.442571,26.154857,Promoting
0.926,1.246,1.044,0.525,8.447571,0.098361,0.106557,53.259426,Promoting
0.698,0.189,1.045,2.487,11.19928,0.025,-0.370833,46.68,Promoting
0.864,0.16,1.091,-0.587,11.19928,0.025,-0.370833,46.68,Promoting
1.261,0.546,1.014,4.25,11.19928,0.025,-0.370833,46.68,Promoting
0.915,0.309,0.997,0.288,11.19928,0.025,-0.370833,46.68,Promoting
1.218,0.384,0.95,1.663,11.19928,0.025,-0.370833,46.68,Promoting
1.009,5.407,0.921,5.888,11.19928,0.025,-0.370833,46.68,Promoting
1.236,0.865,0.963,2.475,11.19928,0.025,-0.370833,46.68,Promoting
1.344,1.325,0.963,2.475,11.19928,0.025,-0.370833,46.68,Promoting
1.258,0.617,0.996,4.025,11.19928,0.025,-0.370833,46.68,Promoting
0.99,0.261,1.025,2.225,11.19928,0.025,-0.370833,46.68,Promoting
1.274,2.193,0.979,3.637,11.19928,0.025,-0.370833,46.68,Promoting
1.212,0.143,1.116,2.875,5.172913,0.0625,-0.414063,48.23125,Non-promoting
1.276,0.17,1.075,3.438,5.172913,0.0625,-0.414063,48.23125,Promoting
0.874,2.392,0.966,1.45,5.305847,0.09434,-0.533693,42.64938,Promoting
0.792,2.012,0.949,3.9,6.556335,0.108639,0.068325,41.044673,Promoting
1.117,3.318,0.972,3.888,6.556335,0.108639,0.068325,41.044673,Promoting
0.815,0.51,1.022,2.188,7.830627,0.016529,-0.440496,45.818182,Non-promoting
0.864,0.151,1.107,-0.687,7.830627,0.016529,-0.440496,45.818182,Non-promoting
0.954,0.209,1.059,1.462,7.830627,0.016529,-0.440496,45.818182,Non-promoting
0.998,0.272,1.003,2.938,7.830627,0.016529,-0.440496,45.818182,Non-promoting
0.892,0.719,1.032,4.387,7.830627,0.016529,-0.440496,45.818182,Non-promoting
0.927,0.5,0.998,2.637,7.830627,0.016529,-0.440496,45.818182,Non-promoting
0.991,0.973,0.988,3.725,7.830627,0.016529,-0.440496,45.818182,Non-promoting
0.93,0.587,1,3.063,7.830627,0.016529,-0.440496,45.818182,Non-promoting
1.204,0.294,0.959,3.837,7.830627,0.016529,-0.440496,45.818182,Non-promoting
1.12,0.295,1.004,1.788,7.830627,0.016529,-0.440496,45.818182,Non-promoting
0.976,0.148,1.083,-0.237,7.830627,0.016529,-0.440496,45.818182,Non-promoting
1.006,0.751,0.997,3.125,7.830627,0.016529,-0.440496,45.818182,Non-promoting
0.722,1.089,0.998,2.613,7.830627,0.016529,-0.440496,45.818182,Non-promoting
0.872,0.642,1.014,0.988,7.830627,0.016529,-0.440496,45.818182,Non-promoting
0.816,1.21,0.981,2.887,7.830627,0.016529,-0.440496,45.818182,Non-promoting
1.066,0.204,1.036,1.913,7.830627,0.016529,-0.440496,45.818182,Non-promoting
1.14,0.443,1.025,2.125,7.830627,0.016529,-0.440496,45.818182,Non-promoting
1.025,1.191,0.98,3.812,7.830627,0.016529,-0.440496,45.818182,Non-promoting
0.843,0.973,1.028,2.188,7.830627,0.016529,-0.440496,45.818182,Non-promoting
0.905,1.584,0.956,2.438,7.830627,0.016529,-0.440496,45.818182,Non-promoting
0.978,0.799,1.013,3.212,7.830627,0.016529,-0.440496,45.818182,Non-promoting
0.974,0.188,1.014,1.675,7.830627,0.016529,-0.440496,45.818182,Non-promoting
0.926,0.83,1.041,4.125,7.830627,0.016529,-0.440496,45.818182,Non-promoting
0.956,1.937,0.975,5.563,7.830627,0.016529,-0.440496,45.818182,Non-promoting
0.879,0.993,1.012,3.275,7.830627,0.016529,-0.440496,45.818182,Non-promoting
0.96,1.13,0.959,4.813,7.830627,0.016529,-0.440496,45.818182,Non-promoting
0.814,0.369,1.002,2.625,7.830627,0.016529,-0.440496,45.818182,Non-promoting
0.901,0.827,1.014,1.85,7.830627,0.016529,-0.440496,45.818182,Non-promoting
0.975,0.166,1.029,2.112,7.830627,0.016529,-0.440496,45.818182,Non-promoting
0.746,0.113,1.143,-2.05,7.830627,0.016529,-0.440496,45.818182,Non-promoting
0.756,0.041,1.176,-2.187,7.830627,0.016529,-0.440496,45.818182,Non-promoting
0.824,0.142,1.086,1.1,7.830627,0.016529,-0.440496,45.818182,Non-promoting
0.948,1.173,0.97,5.188,7.830627,0.016529,-0.440496,45.818182,Non-promoting
1.014,0.739,1.055,1.325,7.830627,0.016529,-0.440496,45.818182,Non-promoting
1.225,0.509,1.012,3.225,7.830627,0.016529,-0.440496,45.818182,Non-promoting
1.03,3.814,0.935,4.663,7.830627,0.016529,-0.440496,45.818182,Non-promoting
1.071,2.482,0.951,3.775,7.830627,0.016529,-0.440496,45.818182,Non-promoting
1.02,0.847,0.979,3.088,7.830627,0.016529,-0.440496,45.818182,Non-promoting
1.08,0.709,0.978,3.225,7.830627,0.016529,-0.440496,45.818182,Non-promoting
1.028,1.901,0.975,3.775,7.830627,0.016529,-0.440496,45.818182,Non-promoting
0.924,0.766,1.053,1.05,7.830627,0.016529,-0.440496,45.818182,Non-promoting
0.846,0.316,1.028,0.675,7.830627,0.016529,-0.440496,45.818182,Non-promoting
1.238,1.916,0.942,5.088,7.830627,0.016529,-0.440496,45.818182,Non-promoting
1.167,1.432,0.963,4.25,7.830627,0.016529,-0.440496,45.818182,Non-promoting
1.017,6.38,0.932,5.087,7.830627,0.016529,-0.440496,45.818182,Non-promoting
0.996,1.678,0.963,5.338,7.830627,0.016529,-0.440496,45.818182,Non-promoting
0.936,1.423,1.015,4.837,7.830627,0.016529,-0.440496,45.818182,Non-promoting
0.936,1.423,1.015,4.838,7.830627,0.016529,-0.440496,45.818182,Non-promoting
0.804,1.228,0.979,3.313,7.830627,0.016529,-0.440496,45.818182,Non-promoting
0.834,1.228,1,3.087,7.830627,0.016529,-0.440496,45.818182,Non-promoting
0.824,0.716,1.026,2.375,7.830627,0.016529,-0.440496,45.818182,Non-promoting
1.067,1.374,1.01,3.888,7.830627,0.016529,-0.440496,45.818182,Non-promoting
0.787,0.341,1.015,0.513,7.830627,0.016529,-0.440496,45.818182,Non-promoting
1.025,2.216,0.951,3.875,7.830627,0.016529,-0.440496,45.818182,Non-promoting
0.968,1.349,0.97,4.013,7.830627,0.016529,-0.440496,45.818182,Non-promoting
1.018,0.318,1.013,1.888,7.830627,0.016529,-0.440496,45.818182,Non-promoting
0.939,0.652,1.016,2.025,7.830627,0.016529,-0.440496,45.818182,Non-promoting
0.969,0.845,0.991,1.937,7.830627,0.016529,-0.440496,45.818182,Non-promoting
0.919,0.408,1.022,1.225,7.830627,0.016529,-0.440496,45.818182,Non-promoting
1.08,0.709,0.979,3.225,7.830627,0.016529,-0.440496,45.818182,Non-promoting
0.91,0.554,1.046,2.213,7.830627,0.016529,-0.440496,45.818182,Non-promoting
0.972,2.069,1.012,5.313,7.830627,0.016529,-0.440496,45.818182,Non-promoting
0.982,0.794,1.011,2.313,7.830627,0.016529,-0.440496,45.818182,Non-promoting
1.1,5.151,0.959,5.288,7.830627,0.016529,-0.440496,45.818182,Non-promoting
1.009,0.411,0.992,4.088,7.830627,0.016529,-0.440496,45.818182,Non-promoting
0.93,0.587,1,3.063,7.830627,0.016529,-0.440496,45.818182,Non-promoting
0.948,0.385,1.021,-0.175,7.830627,0.016529,-0.440496,45.818182,Non-promoting
1.143,1.06,0.962,4.838,7.830627,0.016529,-0.440496,45.818182,Non-promoting
0.948,0.44,1.01,1.05,7.830627,0.016529,-0.440496,45.818182,Non-promoting
0.899,0.097,1.082,1.163,7.830627,0.016529,-0.440496,45.818182,Non-promoting
1.069,0.345,1.022,1.9,7.830627,0.016529,-0.440496,45.818182,Non-promoting
1.022,0.554,0.98,3.025,7.830627,0.016529,-0.440496,45.818182,Non-promoting
1.141,0.547,0.973,4.212,7.830627,0.016529,-0.440496,45.818182,Non-promoting
1.031,0.141,0.979,1.763,7.830627,0.016529,-0.440496,45.818182,Non-promoting
1.171,1.393,0.969,3.638,7.830627,0.016529,-0.440496,45.818182,Non-promoting
1.083,0.638,1.012,2.25,7.830627,0.016529,-0.440496,45.818182,Non-promoting
1.044,0.168,1.067,1.375,7.830627,0.016529,-0.440496,45.818182,Non-promoting
1.074,0.781,0.972,2.8,7.830627,0.016529,-0.440496,45.818182,Non-promoting
1.316,0.288,0.935,4.287,7.830627,0.016529,-0.440496,45.818182,Non-promoting
0.982,0.953,0.915,4.063,7.830627,0.016529,-0.440496,45.818182,Non-promoting
0.966,0.604,1.019,2.163,7.830627,0.016529,-0.440496,45.818182,Non-promoting
1.164,0.584,0.987,2.237,7.830627,0.016529,-0.440496,45.818182,Non-promoting
0.964,0.151,1.079,0.05,7.830627,0.016529,-0.440496,45.818182,Non-promoting
0.891,0.522,1.009,2.088,7.830627,0.016529,-0.440496,45.818182,Non-promoting
1.165,1.226,1.037,3.175,7.830627,0.016529,-0.440496,45.818182,Non-promoting
1.161,0.998,0.996,4.313,7.830627,0.016529,-0.440496,45.818182,Non-promoting
1.03,1.478,0.972,3.175,7.830627,0.016529,-0.440496,45.818182,Non-promoting
0.86,0.142,1.078,-1.225,7.830627,0.016529,-0.440496,45.818182,Non-promoting
0.906,0.407,1.011,1.8,7.830627,0.016529,-0.440496,45.818182,Non-promoting
1.101,0.835,0.989,3.212,7.830627,0.016529,-0.440496,45.818182,Non-promoting
1.104,0.579,0.98,2.5,7.830627,0.016529,-0.440496,45.818182,Non-promoting
0.984,2.582,0.97,3.112,7.830627,0.016529,-0.440496,45.818182,Non-promoting
1.006,0.751,0.997,3.125,7.830627,0.016529,-0.440496,45.818182,Non-promoting
0.863,0.499,0.932,2.25,7.830627,0.016529,-0.440496,45.818182,Non-promoting
0.821,0.393,1.024,0.25,7.830627,0.016529,-0.440496,45.818182,Non-promoting
1.034,0.293,1.017,1.5,7.830627,0.016529,-0.440496,45.818182,Non-promoting
0.651,0.025,1.206,-4.15,7.830627,0.016529,-0.440496,45.818182,Non-promoting
1.137,1.159,0.967,4.1,7.830627,0.016529,-0.440496,45.818182,Non-promoting
1.096,0.345,1.026,0.825,7.830627,0.016529,-0.440496,45.818182,Non-promoting
0.767,0.133,1.085,-2.962,7.830627,0.016529,-0.440496,45.818182,Non-promoting
1.055,2.216,0.971,3.65,7.830627,0.016529,-0.440496,45.818182,Non-promoting
1.02,0.456,1.02,2.35,7.830627,0.016529,-0.440496,45.818182,Non-promoting
0.984,0.534,1.03,1.625,7.830627,0.016529,-0.440496,45.818182,Non-promoting
0.948,0.718,1.028,2.075,7.830627,0.016529,-0.440496,45.818182,Non-promoting
1.049,1.04,1.026,3.913,7.830627,0.016529,-0.440496,45.818182,Non-promoting
1.125,0.308,1.036,2.238,7.830627,0.016529,-0.440496,45.818182,Non-promoting
1.027,1.6,0.994,4.138,7.830627,0.016529,-0.440496,45.818182,Non-promoting
1.188,0.556,0.983,2.987,7.830627,0.016529,-0.440496,45.818182,Non-promoting
0.771,0.048,1.188,-2.337,7.830627,0.016529,-0.440496,45.818182,Non-promoting
0.824,0.142,1.086,1.1,7.830627,0.016529,-0.440496,45.818182,Non-promoting
0.962,0.286,0.986,1.763,7.830627,0.016529,-0.440496,45.818182,Non-promoting
0.796,0.15,1.084,-0.1,7.830627,0.016529,-0.440496,45.818182,Non-promoting
1.026,1.174,0.982,3.15,7.830627,0.016529,-0.440496,45.818182,Non-promoting
1,1.937,0.953,5.3,7.830627,0.016529,-0.440496,45.818182,Non-promoting
0.991,0.763,1.004,0.275,7.830627,0.016529,-0.440496,45.818182,Non-promoting
0.991,0.871,0.993,1.5,7.830627,0.016529,-0.440496,45.818182,Non-promoting
0.968,3.296,0.941,4.063,7.830627,0.016529,-0.440496,45.818182,Non-promoting
0.981,2.574,0.949,3.5,7.830627,0.016529,-0.440496,45.818182,Non-promoting
1.103,0.996,0.99,3.675,7.830627,0.016529,-0.440496,45.818182,Non-promoting
0.971,0.535,1.022,0.463,7.830627,0.016529,-0.440496,45.818182,Non-promoting
1.022,0.351,1.074,0.35,7.830627,0.016529,-0.440496,45.818182,Non-promoting
0.947,0.245,1.048,-0.65,7.830627,0.016529,-0.440496,45.818182,Non-promoting
0.898,1.18,1.07,2.65,7.830627,0.016529,-0.440496,45.818182,Non-promoting
